"Step","saturate_moe1Bsparse_15B - train/CE loss","saturate_moe1Bsparse_15B - train/CE loss__MIN","saturate_moe1Bsparse_15B - train/CE loss__MAX","saturate_moe1Bolmo_15B - train/CE loss","saturate_moe1Bolmo_15B - train/CE loss__MIN","saturate_moe1Bolmo_15B - train/CE loss__MAX","saturate_135M_15B_03 - train/CE loss","saturate_135M_15B_03 - train/CE loss__MIN","saturate_135M_15B_03 - train/CE loss__MAX","saturate_1B_15B.py - train/CE loss","saturate_1B_15B.py - train/CE loss__MIN","saturate_1B_15B.py - train/CE loss__MAX","saturate_271M_15_2_cont - train/CE loss","saturate_271M_15_2_cont - train/CE loss__MIN","saturate_271M_15_2_cont - train/CE loss__MAX","saturate_271M_15B_2 - train/CE loss","saturate_271M_15B_2 - train/CE loss__MIN","saturate_271M_15B_2 - train/CE loss__MAX"
"1823","","","","","","","3.5876173973083496","3.5876173973083496","3.5876173973083496","","","","3.45080828666687","3.45080828666687","3.45080828666687","","",""
"1824","","","","","","","3.568777084350586","3.568777084350586","3.568777084350586","","","","3.4361016750335693","3.4361016750335693","3.4361016750335693","","",""
"1825","","","","","","","3.5409045219421387","3.5409045219421387","3.5409045219421387","","","","3.4074881076812744","3.4074881076812744","3.4074881076812744","","",""
"1826","","","","","","","3.5580480098724365","3.5580480098724365","3.5580480098724365","","","","3.4243316650390625","3.4243316650390625","3.4243316650390625","","",""
"1827","","","","","","","3.5730438232421875","3.5730438232421875","3.5730438232421875","","","","3.4389302730560303","3.4389302730560303","3.4389302730560303","","",""
"1828","","","","","","","3.5688111782073975","3.5688111782073975","3.5688111782073975","","","","3.433854103088379","3.433854103088379","3.433854103088379","","",""
"1829","","","","","","","3.564690113067627","3.564690113067627","3.564690113067627","","","","3.4258244037628174","3.4258244037628174","3.4258244037628174","","",""
"1830","","","","","","","3.556685209274292","3.556685209274292","3.556685209274292","","","","3.42494797706604","3.42494797706604","3.42494797706604","","",""
"1831","","","","","","","3.5483603477478027","3.5483603477478027","3.5483603477478027","","","","3.412112236022949","3.412112236022949","3.412112236022949","","",""
"1832","","","","","","","3.5768227577209473","3.5768227577209473","3.5768227577209473","","","","3.4401605129241943","3.4401605129241943","3.4401605129241943","","",""
"1833","","","","","","","3.5738277435302734","3.5738277435302734","3.5738277435302734","","","","3.436277151107788","3.436277151107788","3.436277151107788","","",""
"1834","","","","","","","3.55525803565979","3.55525803565979","3.55525803565979","","","","3.418372392654419","3.418372392654419","3.418372392654419","","",""
"1835","","","","","","","3.5695836544036865","3.5695836544036865","3.5695836544036865","","","","3.437730073928833","3.437730073928833","3.437730073928833","","",""
"1836","","","","","","","3.56699275970459","3.56699275970459","3.56699275970459","","","","3.4369101524353027","3.4369101524353027","3.4369101524353027","","",""
"1837","","","","","","","3.5494091510772705","3.5494091510772705","3.5494091510772705","","","","3.4177329540252686","3.4177329540252686","3.4177329540252686","","",""
"1838","","","","","","","3.5894956588745117","3.5894956588745117","3.5894956588745117","","","","3.459941864013672","3.459941864013672","3.459941864013672","","",""
"1839","","","","","","","3.584711790084839","3.584711790084839","3.584711790084839","","","","3.456704616546631","3.456704616546631","3.456704616546631","","",""
"1840","","","","","","","3.5437557697296143","3.5437557697296143","3.5437557697296143","","","","3.4138286113739014","3.4138286113739014","3.4138286113739014","","",""
"1841","","","","","","","3.572793483734131","3.572793483734131","3.572793483734131","","","","3.442199468612671","3.442199468612671","3.442199468612671","","",""
"1842","","","","","","","3.559229850769043","3.559229850769043","3.559229850769043","","","","3.4288535118103027","3.4288535118103027","3.4288535118103027","","",""
"1843","","","","","","","3.5470690727233887","3.5470690727233887","3.5470690727233887","","","","3.415457248687744","3.415457248687744","3.415457248687744","","",""
"1844","","","","","","","3.5475857257843018","3.5475857257843018","3.5475857257843018","","","","3.417851209640503","3.417851209640503","3.417851209640503","","",""
"1845","","","","","","","3.54929518699646","3.54929518699646","3.54929518699646","","","","3.42045521736145","3.42045521736145","3.42045521736145","","",""
"1846","","","","","","","3.610649585723877","3.610649585723877","3.610649585723877","","","","3.4800806045532227","3.4800806045532227","3.4800806045532227","","",""
"1847","","","","","","","3.5734617710113525","3.5734617710113525","3.5734617710113525","","","","3.4433963298797607","3.4433963298797607","3.4433963298797607","","",""
"1848","","","","","","","3.559818983078003","3.559818983078003","3.559818983078003","","","","3.4324002265930176","3.4324002265930176","3.4324002265930176","","",""
"1849","","","","","","","3.563433885574341","3.563433885574341","3.563433885574341","","","","3.4365899562835693","3.4365899562835693","3.4365899562835693","","",""
"1850","","","","","","","3.5481181144714355","3.5481181144714355","3.5481181144714355","","","","3.418778419494629","3.418778419494629","3.418778419494629","","",""
"1851","","","","","","","3.544938087463379","3.544938087463379","3.544938087463379","","","","3.4135546684265137","3.4135546684265137","3.4135546684265137","","",""
"1852","","","","","","","3.5317258834838867","3.5317258834838867","3.5317258834838867","","","","3.40258526802063","3.40258526802063","3.40258526802063","","",""
"1853","","","","","","","3.5312623977661133","3.5312623977661133","3.5312623977661133","","","","3.40482759475708","3.40482759475708","3.40482759475708","","",""
"1854","","","","","","","3.5719709396362305","3.5719709396362305","3.5719709396362305","","","","3.4414544105529785","3.4414544105529785","3.4414544105529785","","",""
"1855","","","","","","","3.5802125930786133","3.5802125930786133","3.5802125930786133","","","","3.45186185836792","3.45186185836792","3.45186185836792","","",""
"1856","","","","","","","3.5389559268951416","3.5389559268951416","3.5389559268951416","","","","3.4091696739196777","3.4091696739196777","3.4091696739196777","","",""
"1857","","","","","","","3.546077013015747","3.546077013015747","3.546077013015747","","","","3.4119198322296143","3.4119198322296143","3.4119198322296143","","",""
"1858","","","","","","","3.5680055618286133","3.5680055618286133","3.5680055618286133","","","","3.439119577407837","3.439119577407837","3.439119577407837","","",""
"1859","","","","","","","3.559518575668335","3.559518575668335","3.559518575668335","","","","3.429824113845825","3.429824113845825","3.429824113845825","","",""
"1860","","","","","","","3.5701379776000977","3.5701379776000977","3.5701379776000977","","","","3.440582275390625","3.440582275390625","3.440582275390625","","",""
"1861","","","","","","","3.543379783630371","3.543379783630371","3.543379783630371","","","","3.412250518798828","3.412250518798828","3.412250518798828","","",""
"1862","","","","","","","3.5481035709381104","3.5481035709381104","3.5481035709381104","","","","3.4189517498016357","3.4189517498016357","3.4189517498016357","","",""
"1863","","","","","","","3.5610032081604004","3.5610032081604004","3.5610032081604004","","","","3.4298741817474365","3.4298741817474365","3.4298741817474365","","",""
"1864","","","","","","","3.5343780517578125","3.5343780517578125","3.5343780517578125","","","","3.4072532653808594","3.4072532653808594","3.4072532653808594","","",""
"1865","","","","","","","3.5442757606506348","3.5442757606506348","3.5442757606506348","","","","3.4174818992614746","3.4174818992614746","3.4174818992614746","","",""
"1866","","","","","","","3.5323023796081543","3.5323023796081543","3.5323023796081543","","","","3.4009859561920166","3.4009859561920166","3.4009859561920166","","",""
"1867","","","","","","","3.532266855239868","3.532266855239868","3.532266855239868","","","","3.403935670852661","3.403935670852661","3.403935670852661","","",""
"1868","","","","","","","3.5230603218078613","3.5230603218078613","3.5230603218078613","","","","3.3930797576904297","3.3930797576904297","3.3930797576904297","","",""
"1869","","","","","","","3.5460503101348877","3.5460503101348877","3.5460503101348877","","","","3.417020559310913","3.417020559310913","3.417020559310913","","",""
"1870","","","","","","","3.539673089981079","3.539673089981079","3.539673089981079","","","","3.407458543777466","3.407458543777466","3.407458543777466","","",""
"1871","","","","","","","3.5458292961120605","3.5458292961120605","3.5458292961120605","","","","3.4151408672332764","3.4151408672332764","3.4151408672332764","","",""
"1872","","","","","","","3.5639562606811523","3.5639562606811523","3.5639562606811523","","","","3.4356276988983154","3.4356276988983154","3.4356276988983154","","",""
"1873","","","","","","","3.5585904121398926","3.5585904121398926","3.5585904121398926","","","","3.429473876953125","3.429473876953125","3.429473876953125","","",""
"1874","","","","","","","3.5589051246643066","3.5589051246643066","3.5589051246643066","","","","3.4295811653137207","3.4295811653137207","3.4295811653137207","","",""
"1875","","","","","","","3.5573549270629883","3.5573549270629883","3.5573549270629883","","","","3.430483818054199","3.430483818054199","3.430483818054199","","",""
"1876","","","","","","","3.5766851902008057","3.5766851902008057","3.5766851902008057","","","","3.448472499847412","3.448472499847412","3.448472499847412","","",""
"1877","","","","","","","3.5344011783599854","3.5344011783599854","3.5344011783599854","","","","3.406430959701538","3.406430959701538","3.406430959701538","","",""
"1878","","","","","","","3.557206153869629","3.557206153869629","3.557206153869629","","","","3.429901361465454","3.429901361465454","3.429901361465454","","",""
"1879","","","","","","","3.547633171081543","3.547633171081543","3.547633171081543","","","","3.4132633209228516","3.4132633209228516","3.4132633209228516","","",""
"1880","","","","","","","3.560678720474243","3.560678720474243","3.560678720474243","","","","3.4318549633026123","3.4318549633026123","3.4318549633026123","","",""
"1881","","","","","","","3.5785067081451416","3.5785067081451416","3.5785067081451416","","","","3.4503018856048584","3.4503018856048584","3.4503018856048584","","",""
"1882","","","","","","","3.5346693992614746","3.5346693992614746","3.5346693992614746","","","","3.4059784412384033","3.4059784412384033","3.4059784412384033","","",""
"1883","","","","","","","3.5255661010742188","3.5255661010742188","3.5255661010742188","","","","3.393876075744629","3.393876075744629","3.393876075744629","","",""
"1884","","","","","","","3.556603193283081","3.556603193283081","3.556603193283081","","","","3.4285027980804443","3.4285027980804443","3.4285027980804443","","",""
"1885","","","","","","","3.555805206298828","3.555805206298828","3.555805206298828","","","","3.4240152835845947","3.4240152835845947","3.4240152835845947","","",""
"1886","","","","","","","3.5336098670959473","3.5336098670959473","3.5336098670959473","","","","3.4036049842834473","3.4036049842834473","3.4036049842834473","","",""
"1887","","","","","","","3.5393853187561035","3.5393853187561035","3.5393853187561035","","","","3.4092764854431152","3.4092764854431152","3.4092764854431152","","",""
"1888","","","","","","","3.512155771255493","3.512155771255493","3.512155771255493","","","","3.3840692043304443","3.3840692043304443","3.3840692043304443","","",""
"1889","","","","","","","3.5348563194274902","3.5348563194274902","3.5348563194274902","","","","3.4069669246673584","3.4069669246673584","3.4069669246673584","","",""
"1890","","","","","","","3.5676145553588867","3.5676145553588867","3.5676145553588867","","","","3.440800189971924","3.440800189971924","3.440800189971924","","",""
"1891","","","","","","","3.5512030124664307","3.5512030124664307","3.5512030124664307","","","","3.4213197231292725","3.4213197231292725","3.4213197231292725","","",""
"1892","","","","","","","3.532970905303955","3.532970905303955","3.532970905303955","","","","3.4049391746520996","3.4049391746520996","3.4049391746520996","","",""
"1893","","","","","","","3.55851674079895","3.55851674079895","3.55851674079895","","","","3.4281563758850098","3.4281563758850098","3.4281563758850098","","",""
"1894","","","","","","","3.5276055335998535","3.5276055335998535","3.5276055335998535","","","","3.396078586578369","3.396078586578369","3.396078586578369","","",""
"1895","","","","","","","3.5673627853393555","3.5673627853393555","3.5673627853393555","","","","3.43685245513916","3.43685245513916","3.43685245513916","","",""
"1896","","","","","","","3.538644790649414","3.538644790649414","3.538644790649414","","","","3.407926321029663","3.407926321029663","3.407926321029663","","",""
"1897","","","","","","","3.5197536945343018","3.5197536945343018","3.5197536945343018","","","","3.3881773948669434","3.3881773948669434","3.3881773948669434","","",""
"1898","","","","","","","3.533541202545166","3.533541202545166","3.533541202545166","","","","3.3978025913238525","3.3978025913238525","3.3978025913238525","","",""
"1899","","","","","","","3.5374867916107178","3.5374867916107178","3.5374867916107178","","","","3.4070310592651367","3.4070310592651367","3.4070310592651367","","",""
"1900","","","","","","","3.545281410217285","3.545281410217285","3.545281410217285","","","","3.4129278659820557","3.4129278659820557","3.4129278659820557","","",""
"1901","","","","","","","3.563947916030884","3.563947916030884","3.563947916030884","","","","3.4286892414093018","3.4286892414093018","3.4286892414093018","","",""
"1902","","","","","","","3.5489046573638916","3.5489046573638916","3.5489046573638916","","","","3.4154224395751953","3.4154224395751953","3.4154224395751953","","",""
"1903","","","","","","","3.5305728912353516","3.5305728912353516","3.5305728912353516","","","","3.396620035171509","3.396620035171509","3.396620035171509","","",""
"1904","","","","","","","3.5791783332824707","3.5791783332824707","3.5791783332824707","","","","3.448348045349121","3.448348045349121","3.448348045349121","","",""
"1905","","","","","","","3.4963998794555664","3.4963998794555664","3.4963998794555664","","","","3.363827705383301","3.363827705383301","3.363827705383301","","",""
"1906","","","","","","","3.556725263595581","3.556725263595581","3.556725263595581","","","","3.423983573913574","3.423983573913574","3.423983573913574","","",""
"1907","","","","","","","3.5477423667907715","3.5477423667907715","3.5477423667907715","","","","3.417358636856079","3.417358636856079","3.417358636856079","","",""
"1908","","","","","","","3.5240061283111572","3.5240061283111572","3.5240061283111572","","","","3.3881468772888184","3.3881468772888184","3.3881468772888184","","",""
"1909","","","","","","","3.5363757610321045","3.5363757610321045","3.5363757610321045","","","","3.4044179916381836","3.4044179916381836","3.4044179916381836","","",""
"1910","","","","","","","3.5494933128356934","3.5494933128356934","3.5494933128356934","","","","3.417572021484375","3.417572021484375","3.417572021484375","","",""
"1911","","","","","","","3.5473878383636475","3.5473878383636475","3.5473878383636475","","","","3.4149911403656006","3.4149911403656006","3.4149911403656006","","",""
"1912","","","","","","","3.5389277935028076","3.5389277935028076","3.5389277935028076","","","","3.4096486568450928","3.4096486568450928","3.4096486568450928","","",""
"1913","","","","","","","3.5583105087280273","3.5583105087280273","3.5583105087280273","","","","3.4257900714874268","3.4257900714874268","3.4257900714874268","","",""
"1914","","","","","","","3.5228219032287598","3.5228219032287598","3.5228219032287598","","","","3.3922555446624756","3.3922555446624756","3.3922555446624756","","",""
"1915","","","","","","","3.5181596279144287","3.5181596279144287","3.5181596279144287","","","","3.3868045806884766","3.3868045806884766","3.3868045806884766","","",""
"1916","","","","","","","3.544137954711914","3.544137954711914","3.544137954711914","","","","3.414846420288086","3.414846420288086","3.414846420288086","","",""
"1917","","","","","","","3.5541367530822754","3.5541367530822754","3.5541367530822754","","","","3.42331600189209","3.42331600189209","3.42331600189209","","",""
"1918","","","","","","","3.55129337310791","3.55129337310791","3.55129337310791","","","","3.420318365097046","3.420318365097046","3.420318365097046","","",""
"1919","","","","","","","3.5387799739837646","3.5387799739837646","3.5387799739837646","","","","3.40763521194458","3.40763521194458","3.40763521194458","","",""
"1920","","","","","","","3.5265557765960693","3.5265557765960693","3.5265557765960693","","","","3.3972368240356445","3.3972368240356445","3.3972368240356445","","",""
"1921","","","","","","","3.5515060424804688","3.5515060424804688","3.5515060424804688","","","","3.4211769104003906","3.4211769104003906","3.4211769104003906","","",""
"1922","","","","","","","3.5568814277648926","3.5568814277648926","3.5568814277648926","","","","3.425886631011963","3.425886631011963","3.425886631011963","","",""
"1923","","","","","","","3.5267324447631836","3.5267324447631836","3.5267324447631836","","","","3.397381544113159","3.397381544113159","3.397381544113159","","",""
"1924","","","","","","","3.5644237995147705","3.5644237995147705","3.5644237995147705","","","","3.434999465942383","3.434999465942383","3.434999465942383","","",""
"1925","","","","","","","3.52939772605896","3.52939772605896","3.52939772605896","","","","3.3961904048919678","3.3961904048919678","3.3961904048919678","","",""
"1926","","","","","","","3.5845959186553955","3.5845959186553955","3.5845959186553955","","","","3.4524524211883545","3.4524524211883545","3.4524524211883545","","",""
"1927","","","","","","","3.543325424194336","3.543325424194336","3.543325424194336","","","","3.413343906402588","3.413343906402588","3.413343906402588","","",""
"1928","","","","","","","3.515448808670044","3.515448808670044","3.515448808670044","","","","3.3852739334106445","3.3852739334106445","3.3852739334106445","","",""
"1929","","","","","","","3.5365679264068604","3.5365679264068604","3.5365679264068604","","","","3.4098994731903076","3.4098994731903076","3.4098994731903076","","",""
"1930","","","","","","","3.5492770671844482","3.5492770671844482","3.5492770671844482","","","","3.419576644897461","3.419576644897461","3.419576644897461","","",""
"1931","","","","","","","3.545140266418457","3.545140266418457","3.545140266418457","","","","3.4132282733917236","3.4132282733917236","3.4132282733917236","","",""
"1932","","","","","","","3.5623910427093506","3.5623910427093506","3.5623910427093506","","","","3.436643600463867","3.436643600463867","3.436643600463867","","",""
"1933","","","","","","","3.542670726776123","3.542670726776123","3.542670726776123","","","","3.4121603965759277","3.4121603965759277","3.4121603965759277","","",""
"1934","","","","","","","3.532327175140381","3.532327175140381","3.532327175140381","","","","3.4023280143737793","3.4023280143737793","3.4023280143737793","","",""
"1935","","","","","","","3.543710708618164","3.543710708618164","3.543710708618164","","","","3.4144957065582275","3.4144957065582275","3.4144957065582275","","",""
"1936","","","","","","","3.565779447555542","3.565779447555542","3.565779447555542","","","","3.437678337097168","3.437678337097168","3.437678337097168","","",""
"1937","","","","","","","3.5127294063568115","3.5127294063568115","3.5127294063568115","","","","3.3852698802948","3.3852698802948","3.3852698802948","","",""
"1938","","","","","","","3.541961193084717","3.541961193084717","3.541961193084717","","","","3.411123514175415","3.411123514175415","3.411123514175415","","",""
"1939","","","","","","","3.558703660964966","3.558703660964966","3.558703660964966","","","","3.431887626647949","3.431887626647949","3.431887626647949","","",""
"1940","","","","","","","3.5378925800323486","3.5378925800323486","3.5378925800323486","","","","3.4071829319000244","3.4071829319000244","3.4071829319000244","","",""
"1941","","","","","","","3.532383441925049","3.532383441925049","3.532383441925049","","","","3.4052765369415283","3.4052765369415283","3.4052765369415283","","",""
"1942","","","","","","","3.5376107692718506","3.5376107692718506","3.5376107692718506","","","","3.4077134132385254","3.4077134132385254","3.4077134132385254","","",""
"1943","","","","","","","3.5525429248809814","3.5525429248809814","3.5525429248809814","","","","3.423053741455078","3.423053741455078","3.423053741455078","","",""
"1944","","","","","","","3.536733627319336","3.536733627319336","3.536733627319336","","","","3.403881072998047","3.403881072998047","3.403881072998047","","",""
"1945","","","","","","","3.574833631515503","3.574833631515503","3.574833631515503","","","","3.4467740058898926","3.4467740058898926","3.4467740058898926","","",""
"1946","","","","","","","3.5244534015655518","3.5244534015655518","3.5244534015655518","","","","3.3966498374938965","3.3966498374938965","3.3966498374938965","","",""
"1947","","","","","","","3.5287837982177734","3.5287837982177734","3.5287837982177734","","","","3.401622772216797","3.401622772216797","3.401622772216797","","",""
"1948","","","","","","","3.5495035648345947","3.5495035648345947","3.5495035648345947","","","","3.4200754165649414","3.4200754165649414","3.4200754165649414","","",""
"1949","","","","","","","3.564178228378296","3.564178228378296","3.564178228378296","","","","3.4363040924072266","3.4363040924072266","3.4363040924072266","","",""
"1950","","","","","","","3.542736291885376","3.542736291885376","3.542736291885376","","","","3.408951759338379","3.408951759338379","3.408951759338379","","",""
"1951","","","","","","","3.5750415325164795","3.5750415325164795","3.5750415325164795","","","","3.4426209926605225","3.4426209926605225","3.4426209926605225","","",""
"1952","","","","","","","3.5531697273254395","3.5531697273254395","3.5531697273254395","","","","3.420788049697876","3.420788049697876","3.420788049697876","","",""
"1953","","","","","","","3.5151925086975098","3.5151925086975098","3.5151925086975098","","","","3.38397216796875","3.38397216796875","3.38397216796875","","",""
"1954","","","","","","","3.539487838745117","3.539487838745117","3.539487838745117","","","","3.4094479084014893","3.4094479084014893","3.4094479084014893","","",""
"1955","","","","","","","3.543633222579956","3.543633222579956","3.543633222579956","","","","3.4147489070892334","3.4147489070892334","3.4147489070892334","","",""
"1956","","","","","","","3.561814308166504","3.561814308166504","3.561814308166504","","","","3.430776834487915","3.430776834487915","3.430776834487915","","",""
"1957","","","","","","","3.5270373821258545","3.5270373821258545","3.5270373821258545","","","","3.3941988945007324","3.3941988945007324","3.3941988945007324","","",""
"1958","","","","","","","3.5521154403686523","3.5521154403686523","3.5521154403686523","","","","3.422913074493408","3.422913074493408","3.422913074493408","","",""
"1959","","","","","","","3.5507001876831055","3.5507001876831055","3.5507001876831055","","","","3.421351671218872","3.421351671218872","3.421351671218872","","",""
"1960","","","","","","","3.5325140953063965","3.5325140953063965","3.5325140953063965","","","","3.401060104370117","3.401060104370117","3.401060104370117","","",""
"1961","","","","","","","3.5420920848846436","3.5420920848846436","3.5420920848846436","","","","3.411129951477051","3.411129951477051","3.411129951477051","","",""
"1962","","","","","","","3.5253021717071533","3.5253021717071533","3.5253021717071533","","","","3.3917481899261475","3.3917481899261475","3.3917481899261475","","",""
"1963","","","","","","","3.557809352874756","3.557809352874756","3.557809352874756","","","","3.424851655960083","3.424851655960083","3.424851655960083","","",""
"1964","","","","","","","3.5384628772735596","3.5384628772735596","3.5384628772735596","","","","3.409137487411499","3.409137487411499","3.409137487411499","","",""
"1965","","","","","","","3.5395402908325195","3.5395402908325195","3.5395402908325195","","","","3.4111969470977783","3.4111969470977783","3.4111969470977783","","",""
"1966","","","","","","","3.5047497749328613","3.5047497749328613","3.5047497749328613","","","","3.3694677352905273","3.3694677352905273","3.3694677352905273","","",""
"1967","","","","","","","3.532149314880371","3.532149314880371","3.532149314880371","","","","3.3999760150909424","3.3999760150909424","3.3999760150909424","","",""
"1968","","","","","","","3.555290699005127","3.555290699005127","3.555290699005127","","","","3.4245283603668213","3.4245283603668213","3.4245283603668213","","",""
"1969","","","","","","","3.5369653701782227","3.5369653701782227","3.5369653701782227","","","","3.4064948558807373","3.4064948558807373","3.4064948558807373","","",""
"1970","","","","","","","3.526716470718384","3.526716470718384","3.526716470718384","","","","3.396876573562622","3.396876573562622","3.396876573562622","","",""
"1971","","","","","","","3.5754177570343018","3.5754177570343018","3.5754177570343018","","","","3.445868968963623","3.445868968963623","3.445868968963623","","",""
"1972","","","","","","","3.5157535076141357","3.5157535076141357","3.5157535076141357","","","","3.3932456970214844","3.3932456970214844","3.3932456970214844","","",""
"1973","","","","","","","3.5175111293792725","3.5175111293792725","3.5175111293792725","","","","3.391395092010498","3.391395092010498","3.391395092010498","","",""
"1974","","","","","","","3.543889284133911","3.543889284133911","3.543889284133911","","","","3.4103307723999023","3.4103307723999023","3.4103307723999023","","",""
"1975","","","","","","","3.5338804721832275","3.5338804721832275","3.5338804721832275","","","","3.392561197280884","3.392561197280884","3.392561197280884","","",""
"1976","","","","","","","3.577831745147705","3.577831745147705","3.577831745147705","","","","3.440744638442993","3.440744638442993","3.440744638442993","","",""
"1977","","","","","","","3.512800455093384","3.512800455093384","3.512800455093384","","","","3.36983323097229","3.36983323097229","3.36983323097229","","",""
"1978","","","","","","","3.5453903675079346","3.5453903675079346","3.5453903675079346","","","","3.401160717010498","3.401160717010498","3.401160717010498","","",""
"1979","","","","","","","3.540942907333374","3.540942907333374","3.540942907333374","","","","3.398784637451172","3.398784637451172","3.398784637451172","","",""
"1980","","","","","","","3.520313024520874","3.520313024520874","3.520313024520874","","","","3.3744254112243652","3.3744254112243652","3.3744254112243652","","",""
"1981","","","","","","","3.52315616607666","3.52315616607666","3.52315616607666","","","","3.3787333965301514","3.3787333965301514","3.3787333965301514","","",""
"1982","","","","","","","3.5673298835754395","3.5673298835754395","3.5673298835754395","","","","3.4205119609832764","3.4205119609832764","3.4205119609832764","","",""
"1983","","","","","","","3.5382208824157715","3.5382208824157715","3.5382208824157715","","","","3.3941287994384766","3.3941287994384766","3.3941287994384766","","",""
"1984","","","","","","","3.5272998809814453","3.5272998809814453","3.5272998809814453","","","","3.3878724575042725","3.3878724575042725","3.3878724575042725","","",""
"1985","","","","","","","3.507297992706299","3.507297992706299","3.507297992706299","","","","3.367589235305786","3.367589235305786","3.367589235305786","","",""
"1986","","","","","","","3.551283836364746","3.551283836364746","3.551283836364746","","","","3.4114999771118164","3.4114999771118164","3.4114999771118164","","",""
"1987","","","","","","","3.544835090637207","3.544835090637207","3.544835090637207","","","","3.4082350730895996","3.4082350730895996","3.4082350730895996","","",""
"1988","","","","","","","3.5473310947418213","3.5473310947418213","3.5473310947418213","","","","3.407839775085449","3.407839775085449","3.407839775085449","","",""
"1989","","","","","","","3.486989974975586","3.486989974975586","3.486989974975586","","","","3.3487863540649414","3.3487863540649414","3.3487863540649414","","",""
"1990","","","","","","","3.5447468757629395","3.5447468757629395","3.5447468757629395","","","","3.403956651687622","3.403956651687622","3.403956651687622","","",""
"1991","","","","","","","3.564746618270874","3.564746618270874","3.564746618270874","","","","3.426798105239868","3.426798105239868","3.426798105239868","","",""
"1992","","","","","","","3.543795585632324","3.543795585632324","3.543795585632324","","","","3.4121227264404297","3.4121227264404297","3.4121227264404297","","",""
"1993","","","","","","","3.5463786125183105","3.5463786125183105","3.5463786125183105","","","","3.414774179458618","3.414774179458618","3.414774179458618","","",""
"1994","","","","","","","3.549323558807373","3.549323558807373","3.549323558807373","","","","3.4143309593200684","3.4143309593200684","3.4143309593200684","","",""
"1995","","","","","","","3.490821361541748","3.490821361541748","3.490821361541748","","","","3.353926420211792","3.353926420211792","3.353926420211792","","",""
"1996","","","","","","","3.532839775085449","3.532839775085449","3.532839775085449","","","","3.3985180854797363","3.3985180854797363","3.3985180854797363","","",""
"1997","","","","","","","3.5156240463256836","3.5156240463256836","3.5156240463256836","","","","3.3860020637512207","3.3860020637512207","3.3860020637512207","","",""
"1998","","","","","","","3.536461353302002","3.536461353302002","3.536461353302002","","","","3.408290386199951","3.408290386199951","3.408290386199951","","",""
"1999","","","","","","","3.5165066719055176","3.5165066719055176","3.5165066719055176","","","","3.385161876678467","3.385161876678467","3.385161876678467","","",""
"2000","","","","","","","3.5265748500823975","3.5265748500823975","3.5265748500823975","","","","3.3964438438415527","3.3964438438415527","3.3964438438415527","","",""
"2001","","","","","","","3.5497610569000244","3.5497610569000244","3.5497610569000244","","","","3.4198739528656006","3.4198739528656006","3.4198739528656006","","",""
"2002","","","","","","","3.523259401321411","3.523259401321411","3.523259401321411","","","","3.3929951190948486","3.3929951190948486","3.3929951190948486","","",""
"2003","","","","","","","3.531996726989746","3.531996726989746","3.531996726989746","","","","3.3990516662597656","3.3990516662597656","3.3990516662597656","","",""
"2004","","","","","","","3.5459094047546387","3.5459094047546387","3.5459094047546387","","","","3.4140429496765137","3.4140429496765137","3.4140429496765137","","",""
"2005","","","","","","","3.5526363849639893","3.5526363849639893","3.5526363849639893","","","","3.4212281703948975","3.4212281703948975","3.4212281703948975","","",""
"2006","","","","","","","3.5451500415802","3.5451500415802","3.5451500415802","","","","3.4139368534088135","3.4139368534088135","3.4139368534088135","","",""
"2007","","","","","","","3.5116970539093018","3.5116970539093018","3.5116970539093018","","","","3.3771328926086426","3.3771328926086426","3.3771328926086426","","",""
"2008","","","","","","","3.533682346343994","3.533682346343994","3.533682346343994","","","","3.4004671573638916","3.4004671573638916","3.4004671573638916","","",""
"2009","","","","","","","3.556795358657837","3.556795358657837","3.556795358657837","","","","3.427217721939087","3.427217721939087","3.427217721939087","","",""
"2010","","","","","","","3.5339980125427246","3.5339980125427246","3.5339980125427246","","","","3.3993866443634033","3.3993866443634033","3.3993866443634033","","",""
"2011","","","","","","","3.530263662338257","3.530263662338257","3.530263662338257","","","","3.3984792232513428","3.3984792232513428","3.3984792232513428","","",""
"2012","","","","","","","3.551326274871826","3.551326274871826","3.551326274871826","","","","3.4175736904144287","3.4175736904144287","3.4175736904144287","","",""
"2013","","","","","","","3.5541646480560303","3.5541646480560303","3.5541646480560303","","","","3.4208292961120605","3.4208292961120605","3.4208292961120605","","",""
"2014","","","","","","","3.518598794937134","3.518598794937134","3.518598794937134","","","","3.3812203407287598","3.3812203407287598","3.3812203407287598","","",""
"2015","","","","","","","3.505218982696533","3.505218982696533","3.505218982696533","","","","3.372621774673462","3.372621774673462","3.372621774673462","","",""
"2016","","","","","","","3.514763355255127","3.514763355255127","3.514763355255127","","","","3.382417917251587","3.382417917251587","3.382417917251587","","",""
"2017","","","","","","","3.566969394683838","3.566969394683838","3.566969394683838","","","","3.4345462322235107","3.4345462322235107","3.4345462322235107","","",""
"2018","","","","","","","3.5551486015319824","3.5551486015319824","3.5551486015319824","","","","3.426318645477295","3.426318645477295","3.426318645477295","","",""
"2019","","","","","","","3.5289113521575928","3.5289113521575928","3.5289113521575928","","","","3.4012389183044434","3.4012389183044434","3.4012389183044434","","",""
"2020","","","","","","","3.5097343921661377","3.5097343921661377","3.5097343921661377","","","","3.377772092819214","3.377772092819214","3.377772092819214","","",""
