"Step","saturate_1M_15B_2 - train/CE loss","saturate_1M_15B_2 - train/CE loss__MIN","saturate_1M_15B_2 - train/CE loss__MAX","saturate_60M_15B - train/CE loss","saturate_60M_15B - train/CE loss__MIN","saturate_60M_15B - train/CE loss__MAX","saturate_moe1Bsparse_15B - train/CE loss","saturate_moe1Bsparse_15B - train/CE loss__MIN","saturate_moe1Bsparse_15B - train/CE loss__MAX","saturate_moe1Bolmo_15B - train/CE loss","saturate_moe1Bolmo_15B - train/CE loss__MIN","saturate_moe1Bolmo_15B - train/CE loss__MAX","saturate_135M_15B_03 - train/CE loss","saturate_135M_15B_03 - train/CE loss__MIN","saturate_135M_15B_03 - train/CE loss__MAX","saturate_1B_15B.py - train/CE loss","saturate_1B_15B.py - train/CE loss__MIN","saturate_1B_15B.py - train/CE loss__MAX","saturate_271M_15_2_cont - train/CE loss","saturate_271M_15_2_cont - train/CE loss__MIN","saturate_271M_15_2_cont - train/CE loss__MAX","saturate_271M_15B_2 - train/CE loss","saturate_271M_15B_2 - train/CE loss__MIN","saturate_271M_15B_2 - train/CE loss__MAX"
"1459","6.144577980041504","6.144577980041504","6.144577980041504","3.9034180641174316","3.9034180641174316","3.9034180641174316","3.63940167427063","3.63940167427063","3.63940167427063","3.398744583129883","3.398744583129883","3.398744583129883","3.64725399017334","3.64725399017334","3.64725399017334","3.479382276535034","3.479382276535034","3.479382276535034","3.516099452972412","3.516099452972412","3.516099452972412","","",""
"1460","6.126340389251709","6.126340389251709","6.126340389251709","3.8840513229370117","3.8840513229370117","3.8840513229370117","3.6292803287506104","3.6292803287506104","3.6292803287506104","3.3915162086486816","3.3915162086486816","3.3915162086486816","3.6345560550689697","3.6345560550689697","3.6345560550689697","3.474681854248047","3.474681854248047","3.474681854248047","3.5052051544189453","3.5052051544189453","3.5052051544189453","","",""
"1461","6.122791290283203","6.122791290283203","6.122791290283203","3.8953144550323486","3.8953144550323486","3.8953144550323486","3.6375770568847656","3.6375770568847656","3.6375770568847656","3.40201997756958","3.40201997756958","3.40201997756958","3.6409995555877686","3.6409995555877686","3.6409995555877686","3.480785846710205","3.480785846710205","3.480785846710205","3.5138256549835205","3.5138256549835205","3.5138256549835205","","",""
"1462","6.120872497558594","6.120872497558594","6.120872497558594","3.882675886154175","3.882675886154175","3.882675886154175","3.625251054763794","3.625251054763794","3.625251054763794","3.3893489837646484","3.3893489837646484","3.3893489837646484","3.631193161010742","3.631193161010742","3.631193161010742","3.4681005477905273","3.4681005477905273","3.4681005477905273","3.501526117324829","3.501526117324829","3.501526117324829","","",""
"1463","6.13275146484375","6.13275146484375","6.13275146484375","3.8904056549072266","3.8904056549072266","3.8904056549072266","3.628378391265869","3.628378391265869","3.628378391265869","3.389786958694458","3.389786958694458","3.389786958694458","3.637511730194092","3.637511730194092","3.637511730194092","3.467949151992798","3.467949151992798","3.467949151992798","3.5034706592559814","3.5034706592559814","3.5034706592559814","","",""
"1464","6.179435729980469","6.179435729980469","6.179435729980469","3.90664005279541","3.90664005279541","3.90664005279541","3.647489547729492","3.647489547729492","3.647489547729492","3.406674385070801","3.406674385070801","3.406674385070801","3.6534104347229004","3.6534104347229004","3.6534104347229004","3.483356475830078","3.483356475830078","3.483356475830078","3.521712064743042","3.521712064743042","3.521712064743042","","",""
"1465","6.1368842124938965","6.1368842124938965","6.1368842124938965","3.8863284587860107","3.8863284587860107","3.8863284587860107","3.630136251449585","3.630136251449585","3.630136251449585","3.392251968383789","3.392251968383789","3.392251968383789","3.6378517150878906","3.6378517150878906","3.6378517150878906","3.469287872314453","3.469287872314453","3.469287872314453","3.506209135055542","3.506209135055542","3.506209135055542","","",""
"1466","6.1252031326293945","6.1252031326293945","6.1252031326293945","3.9016237258911133","3.9016237258911133","3.9016237258911133","3.6426005363464355","3.6426005363464355","3.6426005363464355","3.398724317550659","3.398724317550659","3.398724317550659","3.6465766429901123","3.6465766429901123","3.6465766429901123","3.4790778160095215","3.4790778160095215","3.4790778160095215","3.514272689819336","3.514272689819336","3.514272689819336","","",""
"1467","6.135212421417236","6.135212421417236","6.135212421417236","3.9138376712799072","3.9138376712799072","3.9138376712799072","3.660759925842285","3.660759925842285","3.660759925842285","3.42036771774292","3.42036771774292","3.42036771774292","3.66587495803833","3.66587495803833","3.66587495803833","3.4988558292388916","3.4988558292388916","3.4988558292388916","3.5339865684509277","3.5339865684509277","3.5339865684509277","","",""
"1468","6.144793510437012","6.144793510437012","6.144793510437012","3.8910350799560547","3.8910350799560547","3.8910350799560547","3.6303677558898926","3.6303677558898926","3.6303677558898926","3.3839571475982666","3.3839571475982666","3.3839571475982666","3.63874888420105","3.63874888420105","3.63874888420105","3.4665780067443848","3.4665780067443848","3.4665780067443848","3.5032119750976562","3.5032119750976562","3.5032119750976562","","",""
"1469","6.122629642486572","6.122629642486572","6.122629642486572","3.8649041652679443","3.8649041652679443","3.8649041652679443","3.615565776824951","3.615565776824951","3.615565776824951","3.3731460571289062","3.3731460571289062","3.3731460571289062","3.618515968322754","3.618515968322754","3.618515968322754","3.453589916229248","3.453589916229248","3.453589916229248","3.487104892730713","3.487104892730713","3.487104892730713","","",""
"1470","6.139111042022705","6.139111042022705","6.139111042022705","3.902959108352661","3.902959108352661","3.902959108352661","3.644033908843994","3.644033908843994","3.644033908843994","3.4004790782928467","3.4004790782928467","3.4004790782928467","3.651317834854126","3.651317834854126","3.651317834854126","3.4808952808380127","3.4808952808380127","3.4808952808380127","3.520005464553833","3.520005464553833","3.520005464553833","","",""
"1471","6.123328685760498","6.123328685760498","6.123328685760498","3.880859613418579","3.880859613418579","3.880859613418579","3.6215038299560547","3.6215038299560547","3.6215038299560547","3.3711442947387695","3.3711442947387695","3.3711442947387695","3.625642776489258","3.625642776489258","3.625642776489258","3.454129457473755","3.454129457473755","3.454129457473755","3.4914724826812744","3.4914724826812744","3.4914724826812744","","",""
"1472","6.133039951324463","6.133039951324463","6.133039951324463","3.8849968910217285","3.8849968910217285","3.8849968910217285","3.629240036010742","3.629240036010742","3.629240036010742","3.3856987953186035","3.3856987953186035","3.3856987953186035","3.633235454559326","3.633235454559326","3.633235454559326","3.467000722885132","3.467000722885132","3.467000722885132","3.501528739929199","3.501528739929199","3.501528739929199","","",""
"1473","6.110337257385254","6.110337257385254","6.110337257385254","3.8885648250579834","3.8885648250579834","3.8885648250579834","3.636714220046997","3.636714220046997","3.636714220046997","3.3898065090179443","3.3898065090179443","3.3898065090179443","3.6375739574432373","3.6375739574432373","3.6375739574432373","3.4720468521118164","3.4720468521118164","3.4720468521118164","3.5069375038146973","3.5069375038146973","3.5069375038146973","","",""
"1474","6.129716873168945","6.129716873168945","6.129716873168945","3.8809752464294434","3.8809752464294434","3.8809752464294434","3.6227171421051025","3.6227171421051025","3.6227171421051025","3.3770437240600586","3.3770437240600586","3.3770437240600586","3.6265599727630615","3.6265599727630615","3.6265599727630615","3.460399627685547","3.460399627685547","3.460399627685547","3.4963033199310303","3.4963033199310303","3.4963033199310303","","",""
"1475","6.139578819274902","6.139578819274902","6.139578819274902","3.9026098251342773","3.9026098251342773","3.9026098251342773","3.6463961601257324","3.6463961601257324","3.6463961601257324","3.402208089828491","3.402208089828491","3.402208089828491","3.649571180343628","3.649571180343628","3.649571180343628","3.4827325344085693","3.4827325344085693","3.4827325344085693","3.519706964492798","3.519706964492798","3.519706964492798","","",""
"1476","6.132378578186035","6.132378578186035","6.132378578186035","3.897040367126465","3.897040367126465","3.897040367126465","3.6445913314819336","3.6445913314819336","3.6445913314819336","3.3933780193328857","3.3933780193328857","3.3933780193328857","3.6450917720794678","3.6450917720794678","3.6450917720794678","3.477299690246582","3.477299690246582","3.477299690246582","3.5144050121307373","3.5144050121307373","3.5144050121307373","","",""
"1477","6.1209025382995605","6.1209025382995605","6.1209025382995605","3.859988212585449","3.859988212585449","3.859988212585449","3.600038528442383","3.600038528442383","3.600038528442383","3.344407558441162","3.344407558441162","3.344407558441162","3.6009974479675293","3.6009974479675293","3.6009974479675293","3.4304399490356445","3.4304399490356445","3.4304399490356445","3.4659066200256348","3.4659066200256348","3.4659066200256348","","",""
"1478","6.139833450317383","6.139833450317383","6.139833450317383","3.8725473880767822","3.8725473880767822","3.8725473880767822","3.6112465858459473","3.6112465858459473","3.6112465858459473","3.3595714569091797","3.3595714569091797","3.3595714569091797","3.617976188659668","3.617976188659668","3.617976188659668","3.446119785308838","3.446119785308838","3.446119785308838","3.4849796295166016","3.4849796295166016","3.4849796295166016","","",""
"1479","6.133730888366699","6.133730888366699","6.133730888366699","3.896117925643921","3.896117925643921","3.896117925643921","3.6462907791137695","3.6462907791137695","3.6462907791137695","3.3979592323303223","3.3979592323303223","3.3979592323303223","3.6463801860809326","3.6463801860809326","3.6463801860809326","3.483592987060547","3.483592987060547","3.483592987060547","3.5190587043762207","3.5190587043762207","3.5190587043762207","","",""
"1480","6.139616966247559","6.139616966247559","6.139616966247559","3.8561038970947266","3.8561038970947266","3.8561038970947266","3.6005587577819824","3.6005587577819824","3.6005587577819824","3.3546204566955566","3.3546204566955566","3.3546204566955566","3.6024932861328125","3.6024932861328125","3.6024932861328125","3.4386816024780273","3.4386816024780273","3.4386816024780273","3.474602460861206","3.474602460861206","3.474602460861206","","",""
"1481","6.114407062530518","6.114407062530518","6.114407062530518","3.8950610160827637","3.8950610160827637","3.8950610160827637","3.64910888671875","3.64910888671875","3.64910888671875","3.399535655975342","3.399535655975342","3.399535655975342","3.647315502166748","3.647315502166748","3.647315502166748","3.4824490547180176","3.4824490547180176","3.4824490547180176","3.518435001373291","3.518435001373291","3.518435001373291","","",""
"1482","6.139867782592773","6.139867782592773","6.139867782592773","3.8869526386260986","3.8869526386260986","3.8869526386260986","3.6296603679656982","3.6296603679656982","3.6296603679656982","3.3720407485961914","3.3720407485961914","3.3720407485961914","3.6327314376831055","3.6327314376831055","3.6327314376831055","3.460124969482422","3.460124969482422","3.460124969482422","3.4995720386505127","3.4995720386505127","3.4995720386505127","","",""
"1483","6.1433305740356445","6.1433305740356445","6.1433305740356445","3.8865880966186523","3.8865880966186523","3.8865880966186523","3.629340410232544","3.629340410232544","3.629340410232544","3.3762972354888916","3.3762972354888916","3.3762972354888916","3.631291151046753","3.631291151046753","3.631291151046753","3.4629886150360107","3.4629886150360107","3.4629886150360107","3.500311851501465","3.500311851501465","3.500311851501465","","",""
"1484","6.160820484161377","6.160820484161377","6.160820484161377","3.9094579219818115","3.9094579219818115","3.9094579219818115","3.653871774673462","3.653871774673462","3.653871774673462","3.4019014835357666","3.4019014835357666","3.4019014835357666","3.656993865966797","3.656993865966797","3.656993865966797","3.4905905723571777","3.4905905723571777","3.4905905723571777","3.525968551635742","3.525968551635742","3.525968551635742","","",""
"1485","6.150108337402344","6.150108337402344","6.150108337402344","3.9027225971221924","3.9027225971221924","3.9027225971221924","3.655202865600586","3.655202865600586","3.655202865600586","3.409594774246216","3.409594774246216","3.409594774246216","3.6587231159210205","3.6587231159210205","3.6587231159210205","3.4927291870117188","3.4927291870117188","3.4927291870117188","3.529303789138794","3.529303789138794","3.529303789138794","","",""
"1486","6.146426677703857","6.146426677703857","6.146426677703857","3.8568928241729736","3.8568928241729736","3.8568928241729736","3.6058807373046875","3.6058807373046875","3.6058807373046875","3.3562204837799072","3.3562204837799072","3.3562204837799072","3.6098251342773438","3.6098251342773438","3.6098251342773438","3.442423105239868","3.442423105239868","3.442423105239868","3.4798314571380615","3.4798314571380615","3.4798314571380615","","",""
"1487","6.119418144226074","6.119418144226074","6.119418144226074","3.8822247982025146","3.8822247982025146","3.8822247982025146","3.633885145187378","3.633885145187378","3.633885145187378","3.380924940109253","3.380924940109253","3.380924940109253","3.6374967098236084","3.6374967098236084","3.6374967098236084","3.4664337635040283","3.4664337635040283","3.4664337635040283","3.5039219856262207","3.5039219856262207","3.5039219856262207","","",""
"1488","6.1422810554504395","6.1422810554504395","6.1422810554504395","3.9022226333618164","3.9022226333618164","3.9022226333618164","3.654884099960327","3.654884099960327","3.654884099960327","3.4024510383605957","3.4024510383605957","3.4024510383605957","3.6589066982269287","3.6589066982269287","3.6589066982269287","3.486487865447998","3.486487865447998","3.486487865447998","3.5240941047668457","3.5240941047668457","3.5240941047668457","","",""
"1489","6.117168426513672","6.117168426513672","6.117168426513672","3.8862037658691406","3.8862037658691406","3.8862037658691406","3.6363041400909424","3.6363041400909424","3.6363041400909424","3.3797504901885986","3.3797504901885986","3.3797504901885986","3.6380019187927246","3.6380019187927246","3.6380019187927246","3.466878890991211","3.466878890991211","3.466878890991211","3.5014708042144775","3.5014708042144775","3.5014708042144775","","",""
"1490","6.145275115966797","6.145275115966797","6.145275115966797","3.8872644901275635","3.8872644901275635","3.8872644901275635","3.6365854740142822","3.6365854740142822","3.6365854740142822","3.3755998611450195","3.3755998611450195","3.3755998611450195","3.6359522342681885","3.6359522342681885","3.6359522342681885","3.463794469833374","3.463794469833374","3.463794469833374","3.500429153442383","3.500429153442383","3.500429153442383","","",""
"1491","6.102838516235352","6.102838516235352","6.102838516235352","3.8678836822509766","3.8678836822509766","3.8678836822509766","3.624346971511841","3.624346971511841","3.624346971511841","3.3682353496551514","3.3682353496551514","3.3682353496551514","3.619758129119873","3.619758129119873","3.619758129119873","3.451676845550537","3.451676845550537","3.451676845550537","3.489710807800293","3.489710807800293","3.489710807800293","","",""
"1492","6.114399433135986","6.114399433135986","6.114399433135986","3.8722941875457764","3.8722941875457764","3.8722941875457764","3.6270225048065186","3.6270225048065186","3.6270225048065186","3.368040084838867","3.368040084838867","3.368040084838867","3.6213395595550537","3.6213395595550537","3.6213395595550537","3.456129550933838","3.456129550933838","3.456129550933838","3.4917476177215576","3.4917476177215576","3.4917476177215576","","",""
"1493","6.129912376403809","6.129912376403809","6.129912376403809","3.8599507808685303","3.8599507808685303","3.8599507808685303","3.6033434867858887","3.6033434867858887","3.6033434867858887","3.344494104385376","3.344494104385376","3.344494104385376","3.601576328277588","3.601576328277588","3.601576328277588","3.431607246398926","3.431607246398926","3.431607246398926","3.4702699184417725","3.4702699184417725","3.4702699184417725","","",""
"1494","6.104353427886963","6.104353427886963","6.104353427886963","3.8655357360839844","3.8655357360839844","3.8655357360839844","3.616337537765503","3.616337537765503","3.616337537765503","3.356780529022217","3.356780529022217","3.356780529022217","3.611246347427368","3.611246347427368","3.611246347427368","3.4394876956939697","3.4394876956939697","3.4394876956939697","3.4817349910736084","3.4817349910736084","3.4817349910736084","","",""
"1495","6.124667644500732","6.124667644500732","6.124667644500732","3.871894598007202","3.871894598007202","3.871894598007202","3.61694073677063","3.61694073677063","3.61694073677063","3.363335371017456","3.363335371017456","3.363335371017456","3.613010883331299","3.613010883331299","3.613010883331299","3.443686008453369","3.443686008453369","3.443686008453369","3.4841861724853516","3.4841861724853516","3.4841861724853516","","",""
"1496","6.099582672119141","6.099582672119141","6.099582672119141","3.8913774490356445","3.8913774490356445","3.8913774490356445","3.6324098110198975","3.6324098110198975","3.6324098110198975","3.387063980102539","3.387063980102539","3.387063980102539","3.628196954727173","3.628196954727173","3.628196954727173","3.463007926940918","3.463007926940918","3.463007926940918","3.5000813007354736","3.5000813007354736","3.5000813007354736","","",""
"1497","6.130385875701904","6.130385875701904","6.130385875701904","3.891874313354492","3.891874313354492","3.891874313354492","3.630680561065674","3.630680561065674","3.630680561065674","3.3795385360717773","3.3795385360717773","3.3795385360717773","3.6257004737854004","3.6257004737854004","3.6257004737854004","3.4590134620666504","3.4590134620666504","3.4590134620666504","3.4972312450408936","3.4972312450408936","3.4972312450408936","","",""
"1498","6.114961624145508","6.114961624145508","6.114961624145508","3.877530097961426","3.877530097961426","3.877530097961426","3.6192984580993652","3.6192984580993652","3.6192984580993652","3.3725264072418213","3.3725264072418213","3.3725264072418213","3.618800640106201","3.618800640106201","3.618800640106201","3.4513161182403564","3.4513161182403564","3.4513161182403564","3.4917240142822266","3.4917240142822266","3.4917240142822266","","",""
"1499","6.12410831451416","6.12410831451416","6.12410831451416","3.8863794803619385","3.8863794803619385","3.8863794803619385","3.62076735496521","3.62076735496521","3.62076735496521","3.3702452182769775","3.3702452182769775","3.3702452182769775","3.620408296585083","3.620408296585083","3.620408296585083","3.4511797428131104","3.4511797428131104","3.4511797428131104","3.4928979873657227","3.4928979873657227","3.4928979873657227","","",""
"1500","6.123495578765869","6.123495578765869","6.123495578765869","3.8978850841522217","3.8978850841522217","3.8978850841522217","3.639028310775757","3.639028310775757","3.639028310775757","3.393787145614624","3.393787145614624","3.393787145614624","3.6379377841949463","3.6379377841949463","3.6379377841949463","3.4735941886901855","3.4735941886901855","3.4735941886901855","3.513197660446167","3.513197660446167","3.513197660446167","","",""
"1501","6.145003795623779","6.145003795623779","6.145003795623779","3.8870983123779297","3.8870983123779297","3.8870983123779297","3.6143691539764404","3.6143691539764404","3.6143691539764404","3.3608150482177734","3.3608150482177734","3.3608150482177734","3.618464946746826","3.618464946746826","3.618464946746826","3.441718578338623","3.441718578338623","3.441718578338623","3.4919114112854004","3.4919114112854004","3.4919114112854004","","",""
"1502","6.109712600708008","6.109712600708008","6.109712600708008","3.876002550125122","3.876002550125122","3.876002550125122","3.614471197128296","3.614471197128296","3.614471197128296","3.366131544113159","3.366131544113159","3.366131544113159","3.612380027770996","3.612380027770996","3.612380027770996","3.4454188346862793","3.4454188346862793","3.4454188346862793","3.4884746074676514","3.4884746074676514","3.4884746074676514","","",""
"1503","6.101606845855713","6.101606845855713","6.101606845855713","3.9180407524108887","3.9180407524108887","3.9180407524108887","3.6581902503967285","3.6581902503967285","3.6581902503967285","3.410468339920044","3.410468339920044","3.410468339920044","3.6556055545806885","3.6556055545806885","3.6556055545806885","3.4910173416137695","3.4910173416137695","3.4910173416137695","3.5345242023468018","3.5345242023468018","3.5345242023468018","","",""
"1504","6.108932971954346","6.108932971954346","6.108932971954346","3.897738218307495","3.897738218307495","3.897738218307495","3.6368672847747803","3.6368672847747803","3.6368672847747803","3.3830819129943848","3.3830819129943848","3.3830819129943848","3.6343748569488525","3.6343748569488525","3.6343748569488525","3.465097188949585","3.465097188949585","3.465097188949585","3.5063588619232178","3.5063588619232178","3.5063588619232178","","",""
"1505","6.121541976928711","6.121541976928711","6.121541976928711","3.8590941429138184","3.8590941429138184","3.8590941429138184","3.600318431854248","3.600318431854248","3.600318431854248","3.340916156768799","3.340916156768799","3.340916156768799","3.5951590538024902","3.5951590538024902","3.5951590538024902","3.4231491088867188","3.4231491088867188","3.4231491088867188","3.466069459915161","3.466069459915161","3.466069459915161","","",""
"1506","6.112087249755859","6.112087249755859","6.112087249755859","3.898252248764038","3.898252248764038","3.898252248764038","3.643064022064209","3.643064022064209","3.643064022064209","3.3836209774017334","3.3836209774017334","3.3836209774017334","3.6343183517456055","3.6343183517456055","3.6343183517456055","3.463815212249756","3.463815212249756","3.463815212249756","3.506042718887329","3.506042718887329","3.506042718887329","","",""
"1507","6.122303009033203","6.122303009033203","6.122303009033203","3.9011905193328857","3.9011905193328857","3.9011905193328857","3.6426305770874023","3.6426305770874023","3.6426305770874023","3.384249448776245","3.384249448776245","3.384249448776245","3.635767698287964","3.635767698287964","3.635767698287964","3.4650325775146484","3.4650325775146484","3.4650325775146484","3.5083701610565186","3.5083701610565186","3.5083701610565186","","",""
"1508","6.11279821395874","6.11279821395874","6.11279821395874","3.8466897010803223","3.8466897010803223","3.8466897010803223","3.58919358253479","3.58919358253479","3.58919358253479","3.336399555206299","3.336399555206299","3.336399555206299","3.582923650741577","3.582923650741577","3.582923650741577","3.418642282485962","3.418642282485962","3.418642282485962","3.4553675651550293","3.4553675651550293","3.4553675651550293","","",""
"1509","6.129279136657715","6.129279136657715","6.129279136657715","3.907697916030884","3.907697916030884","3.907697916030884","3.645272731781006","3.645272731781006","3.645272731781006","3.3862359523773193","3.3862359523773193","3.3862359523773193","3.6448371410369873","3.6448371410369873","3.6448371410369873","3.471667766571045","3.471667766571045","3.471667766571045","3.5138723850250244","3.5138723850250244","3.5138723850250244","","",""
"1510","6.098325729370117","6.098325729370117","6.098325729370117","3.867011070251465","3.867011070251465","3.867011070251465","3.6103999614715576","3.6103999614715576","3.6103999614715576","3.3605897426605225","3.3605897426605225","3.3605897426605225","3.6087307929992676","3.6087307929992676","3.6087307929992676","3.441521644592285","3.441521644592285","3.441521644592285","3.480748414993286","3.480748414993286","3.480748414993286","","",""
"1511","6.119523525238037","6.119523525238037","6.119523525238037","3.8556272983551025","3.8556272983551025","3.8556272983551025","3.592815399169922","3.592815399169922","3.592815399169922","3.333587884902954","3.333587884902954","3.333587884902954","3.5945684909820557","3.5945684909820557","3.5945684909820557","3.4173974990844727","3.4173974990844727","3.4173974990844727","3.4602015018463135","3.4602015018463135","3.4602015018463135","","",""
"1512","6.119123458862305","6.119123458862305","6.119123458862305","3.884535789489746","3.884535789489746","3.884535789489746","3.633568286895752","3.633568286895752","3.633568286895752","3.385223865509033","3.385223865509033","3.385223865509033","3.628964424133301","3.628964424133301","3.628964424133301","3.465111255645752","3.465111255645752","3.465111255645752","3.503251552581787","3.503251552581787","3.503251552581787","","",""
"1513","6.098796844482422","6.098796844482422","6.098796844482422","3.8789563179016113","3.8789563179016113","3.8789563179016113","3.621337652206421","3.621337652206421","3.621337652206421","3.364035129547119","3.364035129547119","3.364035129547119","3.615719795227051","3.615719795227051","3.615719795227051","3.446382761001587","3.446382761001587","3.446382761001587","3.487172842025757","3.487172842025757","3.487172842025757","","",""
"1514","6.116666316986084","6.116666316986084","6.116666316986084","3.8957130908966064","3.8957130908966064","3.8957130908966064","3.6451711654663086","3.6451711654663086","3.6451711654663086","3.390901565551758","3.390901565551758","3.390901565551758","3.6362216472625732","3.6362216472625732","3.6362216472625732","3.4742629528045654","3.4742629528045654","3.4742629528045654","3.511141300201416","3.511141300201416","3.511141300201416","","",""
"1515","6.135092735290527","6.135092735290527","6.135092735290527","3.898648977279663","3.898648977279663","3.898648977279663","3.6426360607147217","3.6426360607147217","3.6426360607147217","3.388474464416504","3.388474464416504","3.388474464416504","3.637153148651123","3.637153148651123","3.637153148651123","3.471485137939453","3.471485137939453","3.471485137939453","3.510343074798584","3.510343074798584","3.510343074798584","","",""
"1516","6.129409313201904","6.129409313201904","6.129409313201904","3.9255290031433105","3.9255290031433105","3.9255290031433105","3.665118932723999","3.665118932723999","3.665118932723999","3.4114809036254883","3.4114809036254883","3.4114809036254883","3.665175437927246","3.665175437927246","3.665175437927246","3.4944393634796143","3.4944393634796143","3.4944393634796143","3.534749746322632","3.534749746322632","3.534749746322632","","",""
"1517","6.081037998199463","6.081037998199463","6.081037998199463","3.876413106918335","3.876413106918335","3.876413106918335","3.625537157058716","3.625537157058716","3.625537157058716","3.3756837844848633","3.3756837844848633","3.3756837844848633","3.6206772327423096","3.6206772327423096","3.6206772327423096","3.457235336303711","3.457235336303711","3.457235336303711","3.493720293045044","3.493720293045044","3.493720293045044","","",""
"1518","6.1340203285217285","6.1340203285217285","6.1340203285217285","3.869394302368164","3.869394302368164","3.869394302368164","3.6078975200653076","3.6078975200653076","3.6078975200653076","3.353677749633789","3.353677749633789","3.353677749633789","3.610715866088867","3.610715866088867","3.610715866088867","3.434255838394165","3.434255838394165","3.434255838394165","3.479593276977539","3.479593276977539","3.479593276977539","","",""
"1519","6.143016338348389","6.143016338348389","6.143016338348389","3.8650684356689453","3.8650684356689453","3.8650684356689453","3.6037752628326416","3.6037752628326416","3.6037752628326416","3.3430135250091553","3.3430135250091553","3.3430135250091553","3.6090095043182373","3.6090095043182373","3.6090095043182373","3.429229259490967","3.429229259490967","3.429229259490967","3.470883369445801","3.470883369445801","3.470883369445801","","",""
"1520","6.150472640991211","6.150472640991211","6.150472640991211","3.9161155223846436","3.9161155223846436","3.9161155223846436","3.662691116333008","3.662691116333008","3.662691116333008","3.4100072383880615","3.4100072383880615","3.4100072383880615","3.6650052070617676","3.6650052070617676","3.6650052070617676","3.4921176433563232","3.4921176433563232","3.4921176433563232","3.532134771347046","3.532134771347046","3.532134771347046","","",""
"1521","6.11182975769043","6.11182975769043","6.11182975769043","3.8635473251342773","3.8635473251342773","3.8635473251342773","3.603686809539795","3.603686809539795","3.603686809539795","3.3528614044189453","3.3528614044189453","3.3528614044189453","3.606289863586426","3.606289863586426","3.606289863586426","3.4329140186309814","3.4329140186309814","3.4329140186309814","3.4727988243103027","3.4727988243103027","3.4727988243103027","","",""
"1522","6.105047702789307","6.105047702789307","6.105047702789307","3.8931400775909424","3.8931400775909424","3.8931400775909424","3.6321709156036377","3.6321709156036377","3.6321709156036377","3.381486177444458","3.381486177444458","3.381486177444458","3.6367125511169434","3.6367125511169434","3.6367125511169434","3.4629616737365723","3.4629616737365723","3.4629616737365723","3.5037827491760254","3.5037827491760254","3.5037827491760254","","",""
"1523","6.117816925048828","6.117816925048828","6.117816925048828","3.869515895843506","3.869515895843506","3.869515895843506","3.6164700984954834","3.6164700984954834","3.6164700984954834","3.367558479309082","3.367558479309082","3.367558479309082","3.615039587020874","3.615039587020874","3.615039587020874","3.4471795558929443","3.4471795558929443","3.4471795558929443","3.4842541217803955","3.4842541217803955","3.4842541217803955","","",""
"1524","6.131351947784424","6.131351947784424","6.131351947784424","3.872684955596924","3.872684955596924","3.872684955596924","3.6192288398742676","3.6192288398742676","3.6192288398742676","3.373277187347412","3.373277187347412","3.373277187347412","3.6191298961639404","3.6191298961639404","3.6191298961639404","3.450863838195801","3.450863838195801","3.450863838195801","3.4877512454986572","3.4877512454986572","3.4877512454986572","","",""
"1525","6.099772930145264","6.099772930145264","6.099772930145264","3.8614587783813477","3.8614587783813477","3.8614587783813477","3.6038286685943604","3.6038286685943604","3.6038286685943604","3.355480194091797","3.355480194091797","3.355480194091797","3.603182792663574","3.603182792663574","3.603182792663574","3.4352197647094727","3.4352197647094727","3.4352197647094727","3.475801944732666","3.475801944732666","3.475801944732666","","",""
"1526","6.083819389343262","6.083819389343262","6.083819389343262","3.8644399642944336","3.8644399642944336","3.8644399642944336","3.6073784828186035","3.6073784828186035","3.6073784828186035","3.3634138107299805","3.3634138107299805","3.3634138107299805","3.6067230701446533","3.6067230701446533","3.6067230701446533","3.4403226375579834","3.4403226375579834","3.4403226375579834","3.480543613433838","3.480543613433838","3.480543613433838","","",""
"1527","6.101057052612305","6.101057052612305","6.101057052612305","3.84301495552063","3.84301495552063","3.84301495552063","3.5781588554382324","3.5781588554382324","3.5781588554382324","3.333390235900879","3.333390235900879","3.333390235900879","3.583878517150879","3.583878517150879","3.583878517150879","3.4142355918884277","3.4142355918884277","3.4142355918884277","3.453629493713379","3.453629493713379","3.453629493713379","","",""
"1528","6.111389636993408","6.111389636993408","6.111389636993408","3.887427568435669","3.887427568435669","3.887427568435669","3.6286330223083496","3.6286330223083496","3.6286330223083496","3.3823063373565674","3.3823063373565674","3.3823063373565674","3.6301090717315674","3.6301090717315674","3.6301090717315674","3.464189052581787","3.464189052581787","3.464189052581787","3.503018856048584","3.503018856048584","3.503018856048584","","",""
"1529","6.122896194458008","6.122896194458008","6.122896194458008","3.850644111633301","3.850644111633301","3.850644111633301","3.597067356109619","3.597067356109619","3.597067356109619","3.3478245735168457","3.3478245735168457","3.3478245735168457","3.5984795093536377","3.5984795093536377","3.5984795093536377","3.4278838634490967","3.4278838634490967","3.4278838634490967","3.468804121017456","3.468804121017456","3.468804121017456","","",""
"1530","6.105761528015137","6.105761528015137","6.105761528015137","3.895685911178589","3.895685911178589","3.895685911178589","3.639387845993042","3.639387845993042","3.639387845993042","3.3844211101531982","3.3844211101531982","3.3844211101531982","3.6392621994018555","3.6392621994018555","3.6392621994018555","3.4658234119415283","3.4658234119415283","3.4658234119415283","3.5098748207092285","3.5098748207092285","3.5098748207092285","","",""
